$METADATA
$Version 1.1
$Project; FerryBox
$Device; 731501
$DateTime; 2016.09.22 10:17:01
$Filename; D:\Working\136_2016-09-22_10.14.51_Marseille_to_Goulette_731501.txt
$Watertimedelay; 00:00:00
$TrackStart: Goulette
$TrackEnd: Goulette
$FORMATS
$1; DateTime; YYYY.MM.DD hh:mm:ss
$2; Measdata; Float


$DATASETS
Units	°	°	°		Nm		°C		S/m		psu		m/s		°C		umol/l		%		°C		NTU		µg/l		pH		°C		pH		ppm		mbar		l/min		l/min		l/min		l/min		bool		bool	
Date Time	Latitude	Longitude	Course	Variance	Speed	Variance	Temp_SBE45	Variance	Cond_SBE45	Variance	Salinity_SBE45	Variance	SoundVel_SBE45	Variance	Temp_in_SBE38	Variance	Oxygen	Variance	Saturation	Variance	Temperature_Optode	Variance	Turbidity	Variance	Chl_a	Variance	pH_Meinsberg	Variance	Temp_Meinsberg	Variance	pH_SeaFET	Variance	pCO2	Variance	pressure	Variance	flow_in	Variance	flow_main	Variance	flow_pH	Variance	flow_pCO2	Variance	halffull	Variance	full	Variance
2016.09.22 10:17:00	43.283783	5.333879	201.594460	0.321580	7.124377	0.053015	20.939300	0.009261	2.146300	6.785425	15.425367	353.842302	1502.334833	430.949925	18.415584	2.255487	174.972250	2067.600591	63.694167	287.162235	21.597000	0.166753	10.434595	36.364336	0.119304	0.016266	5.852585	0.934384	20.555288	0.000033	0.000000	0.000000	0.000000	0.000000	15.712264	339.801433	14.710671	97.401416	3.190738	10.428400	-0.001395	-0.000000	0.008580	-0.000000	0.622642	0.239478	0.603774	0.243832
2016.09.22 10:18:00	43.281987	5.332921	200.588858	0.238591	7.033983	0.072306	19.108292	0.852235	5.028271	0.005294	37.747667	0.057257	1522.048333	5.373997	17.093136	0.000072	144.990750	858.497256	50.770167	90.790301	19.838750	0.592781	13.105253	16.062608	0.135208	0.001074	7.920417	0.124986	19.948806	0.278044	0.000000	0.000000	0.000000	0.000000	154.170000	1604.416939	21.553985	0.014796	8.506020	2.458437	-0.001395	-0.000000	0.008580	-0.000000	1.000000	0.000000	1.000000	0.000000
2016.09.22 10:19:00	43.280047	5.331930	200.609141	0.353833	7.810249	0.069200	17.816542	0.009513	4.922738	0.000079	38.034733	0.000208	1518.709667	0.071269	17.172130	0.002207	216.920917	145.198833	73.956000	14.319602	18.394417	0.049998	10.522562	0.000359	0.095783	0.000023	8.410712	0.001417	18.481611	0.062970	0.000000	0.000000	0.000000	0.000000	187.115385	13.579563	21.595189	0.009636	8.469368	2.982427	-0.001395	-0.000000	0.008580	-0.000000	1.000000	0.000000	1.000000	0.000000
2016.09.22 10:20:00	43.277794	5.330792	200.326389	0.136544	9.646111	0.710960	17.741345	0.000605	4.918383	0.000011	38.067309	0.000039	1518.528455	0.006122	17.386758	0.006332	239.255833	10.760221	81.026083	1.096253	18.057000	0.002092	10.567372	0.002658	0.080500	0.000011	8.464942	0.000053	18.084925	0.001299	0.000000	0.000000	0.000000	0.000000	187.990000	23.747347	21.478840	0.018640	8.625853	3.857622	-0.001395	-0.000000	0.008580	-0.000000	1.000000	0.000000	1.000000	0.000000
2016.09.22 10:21:00	43.274826	5.329268	200.750136	0.084192	12.777236	0.771980	17.909385	0.005985	4.939176	0.000084	38.090546	0.000054	1519.043000	0.054076	17.672636	0.006068	245.240000	0.851247	83.068000	0.125611	18.065417	0.000856	10.570361	0.000107	0.068696	0.000016	8.478857	0.000021	18.117469	0.001812	0.000000	0.000000	0.000000	0.000000	186.694444	27.131289	21.499849	0.011144	9.022848	3.290851	-0.001395	-0.000000	0.008580	-0.000000	1.000000	0.000000	1.000000	0.000000
2016.09.22 10:22:00	43.271251	5.327355	201.527492	0.082909	15.592145	0.562059	18.173742	0.005741	4.969687	0.000076	38.107475	0.000023	1519.825750	0.049857	17.922746	0.003811	246.938833	0.067851	83.884750	0.030029	18.205917	0.002773	10.583986	0.000180	0.056309	0.000008	8.485536	0.000010	18.323113	0.003381	0.000000	0.000000	0.000000	0.000000	186.990566	30.826832	21.536833	0.010822	8.713500	4.046376	-0.001395	-0.000000	0.008580	-0.000000	1.000000	0.000000	1.000000	0.000000
2016.09.22 10:23:00	43.267014	5.325066	201.817582	0.097486	17.982967	0.321803	18.411983	0.004058	4.996770	0.000053	38.118625	0.000013	1520.521833	0.034514	18.170777	0.008105	247.238917	0.009546	84.301000	0.007762	18.388250	0.002573	10.600987	0.000122	0.048290	0.000003	8.487229	0.000015	18.536240	0.003794	0.000000	0.000000	0.000000	0.000000	186.181373	21.497696	21.627148	0.014229	8.331451	2.478433	-0.001395	-0.000000	0.008580	-0.000000	1.000000	0.000000	1.000000	0.000000
2016.09.22 10:24:00	43.262108	5.322342	202.117615	0.042705	19.366667	0.065489	18.659425	0.007642	5.025717	0.000108	38.136750	0.000064	1521.247667	0.065983	18.499632	0.010242	246.650500	0.168666	84.439250	0.002304	18.585250	0.004823	10.602532	0.000250	0.041217	0.000004	8.488889	0.000010	18.752216	0.005484	0.000000	0.000000	0.000000	0.000000	185.103774	26.041909	21.625792	0.025318	8.749761	3.299409	-0.001395	-0.000000	0.008580	-0.000000	1.000000	0.000000	1.000000	0.000000
2016.09.22 10:25:00	43.256944	5.319454	202.531507	0.303647	20.093151	0.061299	18.965900	0.009585	5.061930	0.000134	38.161533	0.000062	1521.247667	0.065983	18.797051	0.004442	245.207917	0.238301	84.381833	0.001448	18.585250	0.004823	10.602532	0.000250	0.041217	0.000004	8.488348	0.000014	19.020508	0.007750	0.000000	0.000000	0.000000	0.000000	185.038462	34.216629	21.534061	0.014332	8.851104	3.331528	-0.001395	-0.000000	0.008580	-0.000000	1.000000	0.000000	1.000000	0.000000
2016.09.22 10:26:00	43.251783	5.316378	204.718391	0.104733	20.647989	0.017258	19.249067	0.004358	5.094288	0.000055	38.174375	0.000005	1522.952000	0.034774	18.997764	0.004953	243.736333	0.132387	84.318833	0.001077	19.100583	0.004218	10.620395	0.000333	0.033394	0.000001	8.486853	0.000011	19.311195	0.005254	0.000000	0.000000	0.000000	0.000000	185.795000	20.080842	21.623810	0.019196	8.553900	1.977031	-0.001395	-0.000000	0.008580	-0.000000	1.000000	0.000000	1.000000	0.000000
2016.09.22 10:27:00	43.246506	5.313001	205.250928	0.285165	20.911141	0.000993	19.469367	0.005499	5.120064	0.000083	38.188967	0.000072	1523.582667	0.046426	19.328126	0.014353	242.921667	0.076680	84.395583	0.002010	19.311333	0.004366	10.623706	0.000148	0.031528	0.000001	8.483535	0.000008	19.530020	0.004039	0.000000	0.000000	0.000000	0.000000	185.839623	35.252631	21.607850	0.009379	8.363308	3.188607	-0.001395	-0.000000	0.008580	-0.000000	1.000000	0.000000	1.000000	0.000000
2016.09.22 10:28:00	43.241099	5.309632	204.093557	0.204312	21.063025	0.005202	19.788433	0.011798	5.158726	0.000164	38.220533	0.000062	1524.501000	0.094899	19.734716	0.021044	241.285833	0.533444	84.295333	0.009918	19.588750	0.008798	10.631728	0.000437	0.029296	0.000001	8.480679	0.000013	19.804959	0.008200	0.000000	0.000000	0.000000	0.000000	185.558824	25.731471	21.601200	0.007560	8.513478	2.545411	-0.001395	-0.000000	0.008580	-0.000000	1.000000	0.000000	1.000000	0.000000
2016.09.22 10:29:00	43.235908	5.306639	200.603881	1.072829	21.216119	0.007165	20.204308	0.027178	5.209042	0.000407	38.259567	0.000307	1525.683583	0.218991	20.395996	0.027067	238.350000	1.236635	83.873250	0.028192	19.950167	0.018395	10.738125	0.045232	0.031743	0.000068	8.477514	0.000010	20.155252	0.015632	0.000000	0.000000	0.000000	0.000000	186.490000	18.839184	21.513154	0.018361	8.328997	3.062686	-0.001395	-0.000000	0.008580	-0.000000	1.000000	0.000000	1.000000	0.000000
2016.09.22 10:30:00	43.230474	5.304108	196.801090	1.596993	21.248501	0.002505	20.789058	0.029205	5.277212	0.000379	38.290742	0.000037	1527.298917	0.215368	20.826927	0.003265	238.350000	1.236635	83.873250	0.028192	19.950167	0.018395	14.455060	9.322636	0.165433	0.010038	8.475694	0.000017	20.646062	0.026644	0.000000	0.000000	0.000000	0.000000	186.698113	39.762881	21.366693	0.008974	9.402214	4.251685	-0.001395	-0.000000	0.008580	-0.000000	1.000000	0.000000	1.000000	0.000000
2016.09.22 10:31:00	43.224786	5.302019	193.541926	0.944033	21.243909	0.002470	21.199067	0.005231	5.322422	0.000060	38.290175	0.000006	1528.392083	0.035876	20.947374	0.000658	232.243000	0.252190	83.253750	0.001653	20.886167	0.008562	11.409557	0.282808	0.048824	0.000357	8.473579	0.000013	21.119232	0.010446	0.000000	0.000000	0.000000	0.000000	186.470588	26.426618	21.355541	0.011058	8.973632	1.723021	-0.001395	-0.000000	0.008580	-0.000000	1.000000	0.000000	1.000000	0.000000
2016.09.22 10:32:00	43.219087	5.300461	187.460056	13.384198	21.186592	0.006823	21.359558	0.001152	5.339852	0.000014	38.287550	0.000000	1528.813917	0.008098	21.041020	0.001027	231.072333	0.087457	83.187917	0.001560	21.103500	0.002290	10.734500	0.002359	0.028135	0.000001	8.472208	0.000008	21.368701	0.002067	0.000000	0.000000	0.000000	0.000000	186.647059	26.107941	21.413566	0.009064	8.317760	1.922974	-0.001395	-0.000000	0.008580	-0.000000	1.000000	0.000000	1.000000	0.000000
2016.09.22 10:33:00	43.213202	5.300411	173.366667	15.408696	21.066125	0.005561	21.466025	0.001105	5.352033	0.000014	38.290725	0.000001	1529.098083	0.007817	21.138471	0.000529	230.298833	0.056090	83.133750	0.001766	21.241833	0.001572	10.624762	0.000901	0.024958	0.000002	8.471650	0.000010	21.508901	0.001396	0.000000	0.000000	0.000000	0.000000	187.202830	25.553021	21.402955	0.015247	8.977116	2.575804	-0.001395	-0.000000	0.008580	-0.000000	1.000000	0.000000	1.000000	0.000000
2016.09.22 10:34:00	43.207371	5.301593	172.771388	1.860571	21.211615	0.001029	21.562467	0.000585	5.362867	0.000007	38.291917	0.000000	1529.353083	0.004080	21.200838	0.000260	229.656167	0.057627	83.079583	0.002262	21.351417	0.000772	10.598636	0.000135	0.022924	0.000001	8.471013	0.000017	21.615769	0.000930	0.000000	0.000000	0.000000	0.000000	186.845000	30.185944	21.271227	0.013357	8.668945	2.030992	-0.001395	-0.000000	0.008580	-0.000000	1.000000	0.000000	1.000000	0.000000
2016.09.22 10:35:00	43.201494	5.302462	173.720596	0.176314	21.347425	0.002500	21.562467	0.000585	5.362867	0.000007	38.291917	0.000000	1529.353083	0.004080	21.246088	0.000120	229.656167	0.057627	83.079583	0.002262	21.351417	0.000772	10.598636	0.000135	0.022924	0.000001	8.470041	0.000012	21.698143	0.000391	0.000000	0.000000	0.000000	0.000000	185.823529	19.865735	21.439905	0.024989	8.171199	2.287376	-0.001395	-0.000000	0.008580	-0.000000	1.000000	0.000000	1.000000	0.000000
2016.09.22 10:36:00	43.195477	5.303368	174.396448	0.407631	21.393443	0.004888	21.678967	0.000147	5.375457	0.000002	38.289317	0.000001	1529.655583	0.000940	21.276054	0.000042	228.756833	0.014491	82.991083	0.001483	21.497917	0.000267	10.555741	0.000184	0.021471	0.000001	8.469802	0.000010	21.762385	0.000232	0.000000	0.000000	0.000000	0.000000	185.213636	33.443098	21.427695	0.019637	8.417152	2.074222	-0.001395	-0.000000	0.008580	-0.000000	1.000000	0.000000	1.000000	0.000000
2016.09.22 10:37:00	43.189549	5.304147	173.839722	0.267582	21.317778	0.001466	21.710700	0.000053	5.378592	0.000000	38.286233	0.000001	1529.735083	0.000323	21.290794	0.000006	228.674333	0.009167	83.036083	0.001017	21.544250	0.000109	10.543481	0.000185	0.021366	0.000000	8.469933	0.000008	21.803497	0.000117	0.000000	0.000000	0.000000	0.000000	185.845000	26.068597	21.458624	0.022593	8.731056	3.211277	-0.001395	-0.000000	0.008580	-0.000000	1.000000	0.000000	1.000000	0.000000
2016.09.22 10:38:00	43.183684	5.304960	175.165169	0.343065	21.398315	0.000166	21.729300	0.000023	5.380245	0.000000	38.282925	0.000002	1529.780083	0.000127	21.296986	0.000003	228.717833	0.007515	83.100500	0.001489	21.574500	0.000059	10.543481	0.000185	0.020685	0.000000	8.469450	0.000006	21.836874	0.000057	0.000000	0.000000	0.000000	0.000000	186.687500	26.154105	21.419604	0.009485	8.587534	3.370693	-0.001395	-0.000000	0.008580	-0.000000	1.000000	0.000000	1.000000	0.000000
2016.09.22 10:39:00	43.177785	5.305644	174.315702	0.420499	21.453719	0.004206	21.738858	0.000000	5.380798	0.000000	38.278833	0.000001	1529.800583	0.000002	21.291233	0.000002	228.773417	0.008903	83.152583	0.001304	21.594167	0.000014	10.527986	0.000265	0.019761	0.000000	8.469007	0.000010	21.853215	0.000022	0.000000	0.000000	0.000000	0.000000	187.679245	17.195619	21.462805	0.009134	7.948499	2.646450	-0.001395	-0.000000	0.008580	-0.000000	1.000000	0.000000	1.000000	0.000000
2016.09.22 10:40:00	43.171966	5.306450	174.825291	0.599971	21.612209	0.001075	21.737564	0.000000	5.380238	0.000000	38.275408	0.000001	1529.793083	0.000006	21.285161	0.000004	228.858583	0.010036	83.196000	0.001281	21.601917	0.000002	10.509524	0.000284	0.019542	0.000000	8.469819	0.000006	21.856157	0.000007	0.000000	0.000000	0.000000	0.000000	185.431373	16.482696	21.358410	0.015013	8.418814	2.003823	-0.001395	-0.000000	0.008580	-0.000000	1.000000	0.000000	1.000000	0.000000
2016.09.22 10:41:00	43.166189	5.307121	174.808708	0.635389	21.637640	0.004269	21.734346	0.000002	5.379584	0.000000	38.273042	0.000001	1529.781917	0.000017	21.283194	0.000002	228.998750	0.007515	83.254083	0.001014	21.606333	0.000002	10.498951	0.000187	0.019313	0.000001	8.469269	0.000008	21.861982	0.000031	0.000000	0.000000	0.000000	0.000000	187.384259	26.336587	21.282985	0.015280	8.570894	2.317809	-0.001395	-0.000000	0.008580	-0.000000	1.000000	0.000000	1.000000	0.000000
2016.09.22 10:42:00	43.160274	5.307867	175.276620	0.317955	21.682817	0.004986	21.734308	0.000001	5.379419	0.000000	38.271842	0.000000	1529.780917	0.000009	21.287777	0.000004	229.068333	0.010208	83.286000	0.001331	21.610417	0.000002	10.488831	0.000283	0.017902	0.000000	8.469131	0.000007	21.860740	0.000032	0.000000	0.000000	0.000000	0.000000	186.946078	27.573284	21.371971	0.012264	8.354009	2.175769	-0.001395	-0.000000	0.008580	-0.000000	1.000000	0.000000	1.000000	0.000000
2016.09.22 10:43:00	43.154277	5.308591	174.367935	0.221094	21.656522	0.007968	21.739155	0.000002	5.379921	0.000000	38.271564	0.000000	1529.793182	0.000015	21.287246	0.000022	229.027667	0.011714	83.282167	0.001474	21.617083	0.000006	10.498974	0.000542	0.017875	0.000000	8.469589	0.000005	21.866699	0.000000	0.000000	0.000000	0.000000	0.000000	185.142857	38.393229	21.324750	0.010433	8.385886	3.064407	-0.001395	-0.000000	0.008580	-0.000000	1.000000	0.000000	1.000000	0.000000
2016.09.22 10:44:00	43.148205	5.309317	175.579109	0.166853	21.719777	0.003435	21.738169	0.000013	5.379548	0.000000	38.269431	0.000002	1529.788308	0.000118	21.253951	0.000273	228.935833	0.002044	83.254750	0.000240	21.620833	0.000007	10.488434	0.000163	0.017743	0.000001	8.470062	0.000006	21.872621	0.000032	0.000000	0.000000	0.000000	0.000000	185.962264	19.791818	21.298311	0.014642	8.176481	2.809282	-0.001395	-0.000000	0.008580	-0.000000	1.000000	0.000000	1.000000	0.000000
2016.09.22 10:45:00	43.142399	5.310000	174.590000	0.096124	21.690000	0.000903	21.708592	0.000196	5.375525	0.000003	38.263475	0.000003	1529.704333	0.001483	21.197774	0.000211	229.002000	0.015542	83.250000	0.001381	21.603000	0.000089	10.494595	0.000246	0.017261	0.000000	8.470062	0.000006	21.872621	0.000032	0.000000	0.000000	0.000000	0.000000	186.811321	25.490158	21.333192	0.013271	8.338716	2.049473	-0.001395	-0.000000	0.008580	-0.000000	1.000000	0.000000	1.000000	0.000000
2016.09.22 10:46:00	43.136455	5.310731	175.170053	0.104034	21.699733	0.000348	21.660933	0.000180	5.369706	0.000003	38.259150	0.000001	1529.574917	0.001304	21.158263	0.000096	229.462167	0.015175	83.352333	0.001337	21.563167	0.000121	10.491392	0.000124	0.016954	0.000000	8.470666	0.000006	21.821013	0.000209	0.000000	0.000000	0.000000	0.000000	185.817308	33.299302	21.314099	0.010615	8.953539	3.008504	-0.001395	-0.000000	0.008580	-0.000000	1.000000	0.000000	1.000000	0.000000
2016.09.22 10:47:00	43.130730	5.311415	174.956329	0.087039	21.692405	0.000704	21.623175	0.000088	5.365212	0.000001	38.256658	0.000001	1529.473250	0.000646	21.123122	0.000152	229.731167	0.023512	83.397750	0.002191	21.530833	0.000063	10.477042	0.000254	0.016879	0.000000	8.470874	0.000005	21.781600	0.000115	0.000000	0.000000	0.000000	0.000000	187.925000	24.072066	21.301684	0.011045	8.481814	3.146663	-0.001395	-0.000000	0.008580	-0.000000	1.000000	0.000000	1.000000	0.000000
2016.09.22 10:48:00	43.125068	5.312092	175.215342	0.070204	21.799452	0.001373	21.589258	0.000146	5.361015	0.000002	38.253108	0.000003	1529.473250	0.000646	21.077139	0.000172	229.731167	0.023512	83.397750	0.002191	21.530833	0.000063	10.477042	0.000254	0.016731	0.000000	8.471223	0.000007	21.752624	0.000107	0.000000	0.000000	0.000000	0.000000	186.875000	26.272995	21.277567	0.010593	8.403659	2.688949	-0.001395	-0.000000	0.008580	-0.000000	1.000000	0.000000	1.000000	0.000000
2016.09.22 10:49:00	43.118935	5.312781	175.118801	0.006066	21.841417	0.002433	21.546258	0.000166	5.355665	0.000002	38.248333	0.000001	1529.262250	0.001223	21.033990	0.000168	230.394667	0.014970	83.525000	0.000904	21.460917	0.000106	10.477791	0.000169	0.016355	0.000000	8.471754	0.000006	21.718236	0.000092	0.000000	0.000000	0.000000	0.000000	186.356481	46.324533	21.292221	0.009732	8.956348	4.075562	-0.001395	-0.000000	0.008580	-0.000000	1.000000	0.000000	1.000000	0.000000
2016.09.22 10:50:00	43.112792	5.313488	175.469231	0.031943	21.954121	0.002490	21.504583	0.000153	5.350538	0.000002	38.244217	0.000003	1529.148083	0.001173	20.992607	0.000131	230.941500	0.049241	83.663833	0.003882	21.424417	0.000142	10.477308	0.000160	0.016667	0.000000	8.472769	0.000003	21.679563	0.000153	0.000000	0.000000	0.000000	0.000000	184.780000	37.920000	21.247287	0.012892	8.681713	2.994797	-0.001395	-0.000000	0.008580	-0.000000	1.000000	0.000000	1.000000	0.000000
2016.09.22 10:51:00	43.106621	5.314186	175.254348	0.106521	22.030978	0.002144	21.504583	0.000153	5.350538	0.000002	38.244217	0.000003	1529.148083	0.001173	20.992607	0.000131	230.941500	0.049241	83.663833	0.003882	21.424417	0.000142	10.477308	0.000160	0.016750	0.000000	8.472816	0.000005	21.641439	0.000114	0.000000	0.000000	0.000000	0.000000	186.350962	29.387891	21.247287	0.012892	8.681713	2.994797	-0.001395	-0.000000	0.008580	-0.000000	1.000000	0.000000	1.000000	0.000000
2016.09.22 10:52:00	43.100438	5.314875	174.983102	0.134908	21.972022	0.008076	21.437400	0.000090	5.342182	0.000002	38.236783	0.000025	1528.962833	0.000838	21.117496	0.010513	232.144917	0.044201	83.988667	0.004887	21.356667	0.000044	10.495267	0.000240	0.017147	0.000000	8.473555	0.000007	21.607940	0.000114	0.000000	0.000000	0.000000	0.000000	188.610000	20.508061	21.272823	0.015368	7.931593	3.505218	-0.001395	-0.000000	0.008580	-0.000000	1.000000	0.000000	1.000000	0.000000
2016.09.22 10:53:00	43.094383	5.315817	171.395317	1.407685	21.869972	0.002438	21.590008	0.005303	5.362143	0.000074	38.261508	0.000020	1529.391500	0.038436	21.330746	0.000828	232.144917	0.044201	83.988667	0.004887	21.356667	0.000044	10.477099	0.000259	0.017721	0.000000	8.473714	0.000008	21.677537	0.002908	0.000000	0.000000	0.000000	0.000000	185.990196	23.049902	21.289041	0.012100	8.416597	2.259853	-0.001395	-0.000000	0.008580	-0.000000	1.000000	0.000000	1.000000	0.000000
2016.09.22 10:54:00	43.088511	5.317308	167.605217	0.525670	21.996232	0.005480	21.763208	0.000627	5.381509	0.000006	38.262883	0.000016	1529.846500	0.003832	21.330088	0.000541	229.862250	0.145362	83.572833	0.008873	21.609333	0.000853	10.472403	0.000203	0.018058	0.000000	8.473425	0.000007	21.858214	0.001722	0.000000	0.000000	0.000000	0.000000	187.652778	17.692020	21.316605	0.016370	8.819161	3.289940	-0.001395	-0.000000	0.008580	-0.000000	1.000000	0.000000	1.000000	0.000000
2016.09.22 10:55:00	43.082629	5.319063	168.240771	0.101482	22.187879	0.001068	21.804175	0.001077	5.386424	0.000022	38.265867	0.000075	1529.956667	0.009003	21.586107	0.011914	229.518417	0.016380	83.541583	0.000888	21.609333	0.000853	10.465959	0.000172	0.018058	0.000000	8.472073	0.000004	21.926900	0.000230	0.000000	0.000000	0.000000	0.000000	186.700000	19.637755	21.292507	0.015644	8.870307	2.667933	-0.001395	-0.000000	0.008580	-0.000000	1.000000	0.000000	1.000000	0.000000
2016.09.22 10:56:00	43.076603	5.320739	168.149153	0.067606	22.210169	0.000916	22.034875	0.008175	5.415667	0.000115	38.294892	0.000031	1530.588083	0.057763	21.867881	0.003665	228.115917	0.416293	83.323000	0.014046	21.848333	0.005662	10.463253	0.000285	0.018014	0.000000	8.471512	0.000005	22.070764	0.004732	0.000000	0.000000	0.000000	0.000000	185.160377	34.233400	21.313368	0.010784	8.540349	1.939866	-0.001395	-0.000000	0.008580	-0.000000	1.000000	0.000000	1.000000	0.000000
2016.09.22 10:57:00	43.070745	5.322370	168.807803	0.035678	22.200000	0.000000	22.290900	0.004049	5.445413	0.000055	38.305000	0.000006	1531.260750	0.027743	22.045636	0.001858	226.076583	0.286424	82.949083	0.008817	22.080250	0.004452	10.452917	0.000094	0.017800	0.000000	8.469718	0.000007	22.330159	0.004723	0.000000	0.000000	0.000000	0.000000	188.169643	32.179789	21.281881	0.010878	8.635481	3.372779	-0.001395	-0.000000	0.008580	-0.000000	1.000000	0.000000	1.000000	0.000000
2016.09.22 10:58:00	43.064781	5.323980	168.545902	0.221011	22.232514	0.004228	22.472092	0.002012	5.466627	0.000028	38.313217	0.000007	1531.734667	0.013766	22.174259	0.001107	224.703083	0.122804	82.734917	0.003942	22.262250	0.002091	10.456111	0.000153	0.016528	0.000004	8.467789	0.000005	22.534456	0.002398	0.000000	0.000000	0.000000	0.000000	187.995098	33.836225	21.300776	0.010848	8.624051	3.569186	-0.001395	-0.000000	0.008580	-0.000000	1.000000	0.000000	1.000000	0.000000
2016.09.22 10:59:00	43.058572	5.325943	165.772414	0.113014	22.285676	0.003996	22.603917	0.001130	5.482255	0.000015	38.320567	0.000001	1532.079500	0.007436	22.253071	0.000135	223.818000	0.023992	82.633333	0.001100	22.403750	0.001256	10.442229	0.000180	0.017055	0.000003	8.465667	0.000005	22.677321	0.001656	0.000000	0.000000	0.000000	0.000000	186.648148	28.241789	21.244070	0.016348	8.431614	2.568220	-0.001395	-0.000000	0.008506	0.000000	1.000000	0.000000	1.000000	0.000000
2016.09.22 11:00:00	43.052540	5.328013	165.801739	0.089299	22.400000	0.000000	22.682609	0.000223	5.490854	0.000003	38.319164	0.000001	1532.278545	0.001398	22.287406	0.000108	223.346750	0.016612	82.614917	0.001652	22.501917	0.000498	10.443846	0.000165	0.018000	0.000000	8.465028	0.000005	22.781884	0.000482	0.000000	0.000000	0.000000	0.000000	187.955000	25.971148	21.335466	0.014606	8.514000	3.044385	-0.001475	0.000001	0.008540	0.000000	1.000000	0.000000	1.000000	0.000000
2016.09.22 11:01:00	43.046620	5.330058	165.915301	0.032916	22.424863	0.002202	22.724385	0.000134	5.495214	0.000001	38.316762	0.000003	1532.382231	0.000767	22.314900	0.000054	223.119500	0.009768	82.620250	0.001023	22.558250	0.000265	10.444412	0.000294	0.017985	0.000000	8.465025	0.000007	22.840400	0.000191	0.000000	0.000000	0.000000	0.000000	187.032407	22.766619	21.292591	0.011954	8.308466	3.231634	-0.001691	0.000001	0.008580	-0.000000	1.000000	0.000000	1.000000	0.000000
2016.09.22 11:02:00	43.040566	5.332137	165.706612	0.062111	22.408264	0.001755	22.753992	0.000043	5.497382	0.000000	38.307833	0.000013	1532.447667	0.000161	22.330965	0.000048	223.086083	0.009028	82.670833	0.001699	22.598250	0.000078	10.450649	0.000165	0.018030	0.000000	8.464889	0.000004	22.877559	0.000098	0.000000	0.000000	0.000000	0.000000	185.875000	30.406250	21.325624	0.011650	8.535147	2.842053	-0.001515	0.000000	0.008540	0.000000	1.000000	0.000000	1.000000	0.000000
2016.09.22 11:03:00	43.034496	5.334205	166.308564	0.190591	22.489503	0.005430	22.774083	0.000062	5.498522	0.000000	38.299158	0.000002	1532.489167	0.000335	22.358486	0.000047	223.178417	0.005427	82.749333	0.000938	22.626167	0.000082	10.443554	0.000128	0.018507	0.000000	8.463987	0.000004	22.902550	0.000064	0.000000	0.000000	0.000000	0.000000	187.438679	26.624773	21.337835	0.009881	8.596058	3.326387	-0.001395	-0.000000	0.008542	0.000000	1.000000	0.000000	1.000000	0.000000
2016.09.22 11:04:00	43.028417	5.336075	168.463380	0.037921	22.600000	-0.000000	22.802500	0.000060	5.501094	0.000001	38.294450	0.000002	1532.556250	0.000339	22.384523	0.000061	223.174333	0.005742	82.796083	0.000960	22.656667	0.000068	10.443937	0.000271	0.018899	0.000000	8.464507	0.000005	22.928298	0.000095	0.000000	0.000000	0.000000	0.000000	188.095000	27.418087	21.320304	0.011501	8.468248	3.235184	-0.001475	0.000000	0.008460	0.000000	1.000000	0.000000	1.000000	0.000000
2016.09.22 11:05:00	43.022210	5.337833	168.390323	0.099205	22.640860	0.002423	22.802500	0.000060	5.501094	0.000001	38.294450	0.000002	1532.556250	0.000339	22.406248	0.000030	223.174333	0.005742	82.796083	0.000960	22.656667	0.000068	10.443937	0.000271	0.018899	0.000000	8.464218	0.000004	22.958993	0.000052	0.000000	0.000000	0.000000	0.000000	189.334906	21.670537	21.344861	0.013883	8.179743	2.785800	-0.001508	0.000000	0.008731	0.000000	1.000000	0.000000	1.000000	0.000000
2016.09.22 11:06:00	43.015981	5.339533	168.545787	0.211222	22.689607	0.000934	22.850542	0.000037	5.505799	0.000000	38.289250	0.000000	1532.672083	0.000230	22.421145	0.000006	222.990917	0.012788	82.814833	0.001611	22.711333	0.000048	10.443688	0.001017	0.019648	0.000000	8.463876	0.000003	22.981706	0.000046	0.000000	0.000000	0.000000	0.000000	186.339623	20.858400	21.392666	0.016578	8.881256	3.639198	-0.001395	0.000000	0.008542	0.000000	1.000000	0.000000	1.000000	0.000000
2016.09.22 11:07:00	43.009814	5.341252	168.573003	0.064131	22.709917	0.000896	22.865917	0.000012	5.507494	0.000000	38.289108	0.000000	1532.710917	0.000076	22.428480	0.000005	222.738083	0.013776	82.752083	0.001526	22.731250	0.000025	10.435617	0.000321	0.019216	0.000000	8.464398	0.000005	23.003495	0.000046	0.000000	0.000000	0.000000	0.000000	187.161765	21.814559	21.412783	0.020023	8.172503	4.711836	-0.001512	0.000000	0.008541	0.000000	1.000000	0.000000	1.000000	0.000000
2016.09.22 11:08:00	43.003445	5.343025	168.248556	0.092504	22.700000	0.000000	22.874125	0.000004	5.508506	0.000000	38.289842	0.000000	1532.732667	0.000026	22.432229	0.000003	222.738083	0.013776	82.752083	0.001526	22.731250	0.000025	10.438291	0.000404	0.019343	0.000000	8.464265	0.000003	23.016291	0.000030	0.000000	0.000000	0.000000	0.000000	187.303922	27.720784	21.333114	0.016001	8.431853	2.602927	-0.001434	0.000000	0.008580	-0.000000	1.000000	0.000000	1.000000	0.000000
